accession,id,lighttreatment,lightintensity,leaftype,loggcl,loggi,loggmax,loglambdamean,loglambdasd,logtaumean,logtausd,initial_RH,median_RH,final_RH,initial_VPD,median_VPD,final_VPD
LA0444,W,sun,high,amphi,2.9872107776449455,-0.9715599691296638,1.2616413826352664,0.17433206166575,0.020084278580760007,4.338472099825,0.01379612893341532,0.18717670404355785,0.15056771368049607,0.13843185609241143,2.5867442435480634,2.692947472808055,2.7294206670428314
LA0444,W,sun,low,pseudohypo,2.955378704054952,-1.1866712129790908,1.0385190822685577,0.089079054177,0.01175897023534234,4.46000331585,0.0075883844714026705,0.1555636859941092,0.10660816267698793,0.09092337510599804,2.6338789981615154,2.7976866655756747,2.8603841033699986
LA0444,W,sun,high,pseudohypo,2.955378704054952,-0.3928593611454489,1.0385190822685577,0.378400731795,0.008246756332626835,5.351075541175,0.005599328056544225,0.2691399242094817,0.20235274227547284,0.14488028197776098,2.2612947218472503,2.4909428426838764,2.704308638137581
LA0716,A,shade,low,amphi,3.0173346213094545,-1.4974430667738825,0.890754468540991,0.158481501601,0.019206016716119816,4.8566423756,0.011924708964373133,0.14729044353417187,0.08088778315475587,0.0657144740572924,2.6789670353726365,2.912524427256149,2.9604553791713166
LA0716,A,shade,high,amphi,3.0173346213094545,-0.9510193497241207,0.890754468540991,0.12402351834175,0.01523907541214612,5.272604650425,0.013744871799748523,0.2757126144305671,0.24178331856503718,0.215946143971393,2.245469414235775,2.3717317852974906,2.46591538411482
LA0716,A,shade,low,pseudohypo,2.979157095183421,-1.7647157668095923,0.3192784627969082,0.25491393653,0.010781453017187009,5.678499575625,0.007231233689275682,0.14735753710923472,0.09745903967633586,0.06870769592630482,2.6785218059231717,2.852258087812481,2.9481896014867397
LA0716,A,shade,high,pseudohypo,2.979157095183421,-1.4416626573439237,0.3192784627969082,0.4109677689525,0.015022813146665552,6.060860873525,0.010973725704580073,0.17974355458305724,0.1475825763075406,0.1226328522974161,2.5580530061976248,2.666876087442092,2.7541723408512495
LA0716,B,shade,low,amphi,3.0587033227456253,-1.2789152115211324,1.0484236256733228,0.1352568005195,0.012510195421785423,5.142521208275,0.008966287589823596,0.15672689388212913,0.09592494497289886,0.05921515868531698,2.67324577735455,2.8650814011881574,2.984603419428368
LA0716,B,shade,high,amphi,3.0587033227456253,-0.6009199536863626,1.0484236256733228,0.4745222501675,0.010041356551511872,5.659894343825,0.005094217117740237,0.25479315736409497,0.18285594298646538,0.12874520186656155,2.354965279850829,2.5864245171230524,2.7619409034231275
LA0716,B,shade,low,pseudohypo,3.0038502989563454,-2.4500329887433803,0.48669365057346836,-0.0403064325000475,0.014484672173035257,5.470879768825,0.018144107082139854,0.07520856576793016,0.06627464011673029,0.05813097284063666,2.924438673637437,2.9526634159575735,2.981983192421083
LA0716,B,shade,high,pseudohypo,3.0038502989563454,-1.4930870739239142,0.48669365057346836,0.17580692229575,0.02017309099503603,5.475703305175,0.01713970009430041,0.16389691530772366,0.1364491338901153,0.11401009814030665,2.6680218059207768,2.737654295484609,2.8142708912036647
LA0716,C,sun,low,amphi,3.2120602912604315,-2.541078623665865,1.3271182724423425,0.38907643389,0.012350822208015207,5.071133283575,0.006561109619817636,0.08451522899381729,0.0648684242457776,0.050382007518067505,2.909709804106137,2.963169519921388,3.010303202590653
LA0716,C,sun,high,amphi,3.2120602912604315,-1.3879868529965207,1.3271182724423425,0.501632938435,0.00921312847134883,5.42698011335,0.004547848475969921,0.18966790155024305,0.12752047471047495,0.08051594946651623,2.539153034112136,2.7566850196613397,2.9186889061125023
LA0716,C,sun,low,pseudohypo,3.1501482658691926,-1.8844832288691047,0.731431690299568,0.2579261941875,0.015913020623258882,4.89753374985,0.012607691828666808,0.13190669683500605,0.04683904830530369,0.036801994446386106,2.749192839369748,3.0280439661173206,3.056853999833488
LA0716,C,sun,high,pseudohypo,3.1501482658691926,-1.2103889608082543,0.731431690299568,0.2817979542475,0.01394992579486933,5.85020059435,0.00915023237357339,0.21609097419383286,0.1394932872265789,0.08760097956482703,2.461760629740401,2.7103936776862443,2.8866463434251504
LA0716,D,sun,low,amphi,3.0775035320635,-3.037023974627451,1.2260266695399575,0.01737808099060525,0.05691781418590535,4.31720307,0.046319941230080444,0.05246810744306797,0.048973346794182165,0.047087694527684194,2.9860443709964968,3.0101766347400085,3.0235702995437816
LA0716,D,sun,high,amphi,3.0775035320635,-0.935579981030956,1.2260266695399575,0.01894984554638075,0.011879949584398409,5.114287512025,0.008270560072305881,0.2467099494440344,0.13266239363906815,0.0766459177909597,2.354277613640723,2.7610501825206306,2.9404387388698345
LA0716,D,sun,low,pseudohypo,3.120569432199819,-3.119693901953429,0.6973785762352737,-0.052758689651332,0.02337177081961466,4.8919766664,0.020099389330578577,0.0523994706664864,0.039335833338261704,0.030159578004159793,3.0281954334382317,3.048119166355012,3.0778418134337273
LA0716,D,sun,high,pseudohypo,3.120569432199819,-1.8748937783690487,0.6973785762352737,0.2451143145625,0.010900637299623022,5.9203508653,0.007279121670873192,0.1441590550473699,0.09995743106135008,0.06807369695032388,2.7505141956408927,2.8702353479859948,2.9687520611154206
LA0716,E,sun,low,amphi,3.1951687988894255,-3.0198241544048936,1.3785213275075627,-0.2068858301075,0.039873078785732145,5.327104456,0.05172735496888398,0.0833671733448304,0.08021983446027711,0.08392199390301174,2.88911975769203,2.9104251188446284,2.9033664667060437
