accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA0429,sun,high,amphi,10,gcl,19.392672799912184,18.960707035813115,19.82348009584779
LA0429,sun,high,amphi,10,gi,0.5165268759619102,0.4566417567173985,0.58303677998281
LA0429,sun,high,amphi,10,gmax,4.8921765049545645,4.651825495907293,5.129293704144556
LA0429,sun,low,pseudohypo,10,tau,125.64986011555952,115.45968193453203,138.28632860038732
LA0429,sun,low,pseudohypo,10,lambda,1.1545732153708708,1.1072693949075327,1.1966742265277313
LA0429,sun,low,pseudohypo,10,gcl,18.262761519469578,17.865227375994653,18.6661604439462
LA0429,sun,low,pseudohypo,10,gi,0.19533380205053413,0.17210726076942326,0.22014776587753837
LA0429,sun,low,pseudohypo,10,gmax,3.2853589155907943,3.121853536036555,3.447758898732464
LA0429,sun,high,pseudohypo,10,tau,173.99594037944658,160.1914880688478,191.08820281298452
LA0429,sun,high,pseudohypo,10,lambda,1.2738454881711718,1.2237354121130701,1.321098711355058
LA0429,sun,high,pseudohypo,10,gcl,18.262761519469578,17.865227375994653,18.6661604439462
LA0429,sun,high,pseudohypo,10,gi,0.41616015243186,0.3669631359474055,0.46890866679939947
LA0429,sun,high,pseudohypo,10,gmax,3.2853589155907943,3.121853536036555,3.447758898732464
LA0436,shade,low,amphi,8,tau,116.76263588040233,106.62070001615497,127.44169216015052
LA0436,shade,low,amphi,8,lambda,1.0945361945148966,1.052263154238984,1.1421705655125596
LA0436,shade,low,amphi,8,gcl,17.5632749958862,17.17573613570139,17.976321526230773
LA0436,shade,low,amphi,8,gi,0.15633394675589035,0.1355619514433927,0.17929047819392555
LA0436,shade,low,amphi,8,gmax,2.8345617330146804,2.6859907895175326,3.0060968126272796
LA0436,shade,high,amphi,8,tau,161.83559228989725,147.61578725420225,176.37788086409591
LA0436,shade,high,amphi,8,lambda,1.207654092494338,1.1617864448913902,1.2615690554405834
LA0436,shade,high,amphi,8,gcl,17.5632749958862,17.17573613570139,17.976321526230773
LA0436,shade,high,amphi,8,gi,0.33331350181266045,0.29005827249481186,0.38050431943403284
LA0436,shade,high,amphi,8,gmax,2.8345617330146804,2.6859907895175326,3.0060968126272796
LA0436,shade,low,pseudohypo,8,tau,118.21105015440585,108.00697576478468,128.88262584320367
LA0436,shade,low,pseudohypo,8,lambda,1.0726788306041404,1.0313039830959223,1.1191974196772125
LA0436,shade,low,pseudohypo,8,gcl,16.544339116993886,16.182228482380605,16.91907921677647
LA0436,shade,low,pseudohypo,8,gi,0.12598698449814458,0.10914018524883264,0.14419597592533615
LA0436,shade,low,pseudohypo,8,gmax,1.9022399519149922,1.8045865407510078,2.0219618985021657
LA0436,shade,high,pseudohypo,8,tau,163.91754110925118,149.49079088019235,178.56879882761723
LA0436,shade,high,pseudohypo,8,lambda,1.18368881803467,1.1391479173460644,1.2344725176229656
LA0436,shade,high,pseudohypo,8,gcl,16.544339116993886,16.182228482380605,16.91907921677647
LA0436,shade,high,pseudohypo,8,gi,0.26848747652124044,0.233235872184904,0.306483383485775
LA0436,shade,high,pseudohypo,8,gmax,1.9022399519149922,1.8045865407510078,2.0219618985021657
LA0436,sun,low,amphi,8,tau,116.56890265325522,106.58517953973545,127.11035036804988
LA0436,sun,low,amphi,8,lambda,1.1931311624695964,1.1469128414656808,1.245624202643979
LA0436,sun,low,amphi,8,gcl,19.699749255190106,19.26346569289155,20.142944275942305
LA0436,sun,low,amphi,8,gi,0.22127553131005828,0.1922626388480302,0.25261561823327955
LA0436,sun,low,amphi,8,gmax,5.193672987014309,4.918256498983591,5.5103523154848135
LA0436,sun,high,amphi,10,tau,161.60313354137185,147.6725104112824,176.11002917252677
LA0436,sun,high,amphi,10,lambda,1.3169660572745625,1.2657718348124063,1.3751490883862219
LA0436,sun,high,amphi,10,gcl,19.699749255190106,19.26346569289155,20.142944275942305
LA0436,sun,high,amphi,10,gi,0.47213042826455837,0.4098682825592913,0.5381882050157283
LA0436,sun,high,amphi,10,gmax,5.193672987014309,4.918256498983591,5.5103523154848135
LA0436,sun,low,pseudohypo,8,tau,117.93391561396098,107.94911129116991,128.88109623388456
LA0436,sun,low,pseudohypo,8,lambda,1.1687120614623467,1.123672396561469,1.2186784291396786
LA0436,sun,low,pseudohypo,8,gcl,18.554316028685953,18.13321118087877,18.959999881464437
LA0436,sun,low,pseudohypo,8,gi,0.17827846277017373,0.15466131021566576,0.2034816763372213
LA0436,sun,low,pseudohypo,8,gmax,3.486275727017779,3.3011837075984887,3.7052436877233683
LA0436,sun,high,pseudohypo,10,tau,163.60412393341576,149.43938256888498,178.0773571924712
LA0436,sun,high,pseudohypo,10,lambda,1.2902504695726666,1.2391973295304919,1.3462113561431825
LA0436,sun,high,pseudohypo,10,gcl,18.554316028685953,18.13321118087877,18.959999881464437
LA0436,sun,high,pseudohypo,10,gi,0.3803722081585457,0.3295438259248793,0.43419448750254397
LA0436,sun,high,pseudohypo,10,gmax,3.486275727017779,3.3011837075984887,3.7052436877233683
LA0444,shade,low,amphi,10,tau,124.57812919082484,112.23820714390355,138.4906961960441
LA0444,shade,low,amphi,10,lambda,1.0657236072080716,1.0205596452343988,1.1106896181160262
LA0444,shade,low,amphi,10,gcl,18.408474479989877,17.969525135763064,18.861800946654313
LA0444,shade,low,amphi,10,gi,0.16231145131192926,0.14243960441939477,0.1852773305647442
LA0444,shade,low,amphi,10,gmax,2.4450092667464483,2.3100463196980385,2.5806669062432634
