accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA1269,shade,high,amphi,10,fgmax,0.15773111873348222,0.13690253737741673,0.18194947856898058
LA1269,shade,low,pseudohypo,9,tau,116.18476162667025,105.57885208635174,127.79944992715787
LA1269,shade,low,pseudohypo,9,lambda,1.1063673492083181,1.066239698752918,1.152040476471464
LA1269,shade,low,pseudohypo,9,gcl,17.970076349382634,17.570034088486047,18.369945179371935
LA1269,shade,low,pseudohypo,9,fgmax,0.09036428087992093,0.07737678092262508,0.10515454339391789
LA1269,shade,high,pseudohypo,10,tau,160.66571552949173,146.03278650116107,176.7743339927689
LA1269,shade,high,pseudohypo,10,lambda,1.2231853550214236,1.178128036257689,1.2723068115312361
LA1269,shade,high,pseudohypo,10,gcl,17.970076349382634,17.570034088486047,18.369945179371935
LA1269,shade,high,pseudohypo,10,fgmax,0.18764720967761217,0.1632830680009253,0.21521793530669248
LA1269,sun,low,amphi,6,tau,114.80873106001626,104.22806723532523,126.96264336638176
LA1269,sun,low,amphi,6,lambda,1.2300031960372442,1.1849891631403624,1.2807766229710298
LA1269,sun,low,amphi,6,gcl,21.387207191766482,20.918787009955906,21.871071561363863
LA1269,sun,low,amphi,6,fgmax,0.057464277206952116,0.04901403040725776,0.06708716236410149
LA1269,sun,high,amphi,9,tau,158.71616437087968,143.94023659061682,175.54374469189986
LA1269,sun,high,amphi,9,lambda,1.3597282026548323,1.310970460575908,1.416395441565618
LA1269,sun,high,amphi,9,gcl,21.387207191766482,20.918787009955906,21.871071561363863
LA1269,sun,high,amphi,9,fgmax,0.1243432505161043,0.10754963574859698,0.14324564136967646
LA1269,sun,low,pseudohypo,6,tau,116.28497908840234,105.60741825722381,128.4179887207844
LA1269,sun,low,pseudohypo,6,lambda,1.2052295546607827,1.16084892602295,1.2536366597159452
LA1269,sun,low,pseudohypo,6,gcl,20.139643700562726,19.695465828736555,20.592097472385053
LA1269,sun,low,pseudohypo,6,fgmax,0.06993145577478317,0.059731907592837995,0.0816156373977702
LA1269,sun,high,pseudohypo,9,tau,160.80418875479424,146.04403913566992,177.6096660018977
LA1269,sun,high,pseudohypo,9,lambda,1.3321481933999344,1.2838386731879154,1.385892546931377
LA1269,sun,high,pseudohypo,9,gcl,20.139643700562726,19.695465828736555,20.592097472385053
LA1269,sun,high,pseudohypo,9,fgmax,0.14895192924206668,0.1289766838326733,0.17125833235919996
LA1316,shade,low,amphi,10,tau,179.7800781326469,163.51323293269724,197.8875651196526
LA1316,shade,low,amphi,10,lambda,1.191275648564466,1.1420013940201068,1.239057346923908
LA1316,shade,low,amphi,10,gcl,20.64236626160924,20.229128845575676,21.073391598138354
LA1316,shade,low,amphi,10,fgmax,0.07364844577189833,0.06354926963320062,0.08530075469824493
LA1316,shade,low,pseudohypo,10,tau,182.00434576636394,165.78768003624296,200.11646918142682
LA1316,shade,low,pseudohypo,10,lambda,1.1674080601214025,1.118738503029918,1.2134269603670014
LA1316,shade,low,pseudohypo,10,gcl,19.439112680823236,19.047989983905907,19.852498759472315
LA1316,shade,low,pseudohypo,10,fgmax,0.08920980279407532,0.0771087569588496,0.10336834400993088
LA1316,shade,high,amphi,9,tau,248.6899834598426,226.36947891838005,273.20644200627885
LA1316,shade,high,amphi,9,lambda,1.3171311273143007,1.262947225936441,1.3682635946487092
LA1316,shade,high,amphi,9,gcl,20.64236626160924,20.229128845575676,21.073391598138354
LA1316,shade,high,amphi,9,fgmax,0.15629861157472652,0.1363001681497793,0.17874562480616707
LA1316,shade,high,pseudohypo,9,tau,251.78927797395258,229.17765321708094,277.0701513514728
LA1316,shade,high,pseudohypo,9,lambda,1.2903349272795963,1.2368375221909946,1.3409800253770663
LA1316,shade,high,pseudohypo,9,gcl,19.439112680823236,19.047989983905907,19.852498759472315
LA1316,shade,high,pseudohypo,9,fgmax,0.18584555954790022,0.1627910656609628,0.211344089228536
LA1316,sun,low,amphi,9,tau,179.8666466142001,163.5744804571501,197.97110352147965
LA1316,sun,low,amphi,9,lambda,1.297196089132832,1.2443388767615555,1.3500203308406504
LA1316,sun,low,amphi,9,gcl,23.13862873610441,22.66946488335881,23.6204191196742
LA1316,sun,low,amphi,9,fgmax,0.05668775218640864,0.048737951639406994,0.06607474793752019
LA1316,sun,high,amphi,10,tau,248.9459157948334,226.50539056680654,273.6042016867219
LA1316,sun,high,amphi,10,lambda,1.4336682998334562,1.3743855563633014,1.4916477924814906
LA1316,sun,high,amphi,10,gcl,23.13862873610441,22.66946488335881,23.6204191196742
LA1316,sun,high,amphi,10,fgmax,0.12270455031322416,0.10650548996554388,0.1416856737673103
LA1316,sun,low,pseudohypo,9,tau,182.34277676580822,165.4566774165504,200.80950263787506
LA1316,sun,low,pseudohypo,9,lambda,1.2712294487591802,1.2180062935535863,1.3229443987806193
LA1316,sun,low,pseudohypo,9,gcl,21.788799328763115,21.342209616084293,22.242629730053494
LA1316,sun,low,pseudohypo,9,fgmax,0.06899340848233057,0.05942309129942296,0.08053728487695508
LA1316,sun,high,pseudohypo,10,tau,252.15757743539172,228.90491317415524,277.4848380361722
LA1316,sun,high,pseudohypo,10,lambda,1.4048425934682094,1.345907702069097,1.4621992001416684
LA1316,sun,high,pseudohypo,10,gcl,21.788799328763115,21.342209616084293,22.242629730053494
LA1316,sun,high,pseudohypo,10,fgmax,0.14707131178620353,0.12842404590553816,0.16900797997479697
LA1322,shade,low,amphi,8,tau,162.59875585895395,147.76277587698013,178.78898116358872
LA1322,shade,low,amphi,8,lambda,1.236803381696603,1.19068092280845,1.288197968822267
LA1322,shade,low,amphi,8,gcl,19.358115534175507,18.951548184844825,19.76428346999938
LA1322,shade,low,amphi,8,fgmax,0.07174718151818973,0.061877404700459666,0.0832489140373879
LA1322,shade,high,amphi,10,tau,224.78231214648082,204.16400763966155,246.59290869594824
LA1322,shade,high,amphi,10,lambda,1.3666207237312016,1.3160498892315864,1.4217764117105718
LA1322,shade,high,amphi,10,gcl,19.358115534175507,18.951548184844825,19.76428346999938
LA1322,shade,high,amphi,10,fgmax,0.15238881975583085,0.13319910002733562,0.1746734374721874
LA1322,shade,low,pseudohypo,8,tau,164.65708822012132,149.77199391637254,181.3720564455221
LA1322,shade,low,pseudohypo,8,lambda,1.2120250995532575,1.1662626918707601,1.2603746919981793
LA1322,shade,low,pseudohypo,8,gcl,18.22601180728168,17.84227678149602,18.61716468685451
LA1322,shade,low,pseudohypo,8,fgmax,0.08693816881512957,0.07506174737811677,0.10089606478362488
LA1322,shade,high,pseudohypo,10,tau,227.74448860348178,206.94254146016524,250.06924684629783
LA1322,shade,high,pseudohypo,10,lambda,1.3397821265207903,1.2897168215855153,1.3915129761329035
LA1322,shade,high,pseudohypo,10,gcl,18.22601180728168,17.84227678149602,18.61716468685451
LA1322,shade,high,pseudohypo,10,fgmax,0.18159980790244248,0.15927627082614812,0.20702838847204427
LA1322,sun,low,amphi,9,tau,162.81388389857818,148.251654113081,179.36675613296913
LA1322,sun,low,amphi,9,lambda,1.347617333481665,1.295513577342864,1.4001901122154818
LA1322,sun,low,amphi,9,gcl,21.70081508800047,21.23535479277339,22.13800041097134
LA1322,sun,low,amphi,9,fgmax,0.055283354416343446,0.047261640133121195,0.06472226043962397
LA1322,sun,high,amphi,10,tau,224.91024356156757,205.0720979277328,247.7260898049521
LA1322,sun,high,amphi,10,lambda,1.4892709070478247,1.433405833938508,1.5479882629373218
LA1322,sun,high,amphi,10,gcl,21.70081508800047,21.23535479277339,22.13800041097134
LA1322,sun,high,amphi,10,fgmax,0.11980627842884219,0.10376492245597282,0.13862175968458126
LA1322,sun,low,pseudohypo,9,tau,164.9870515767012,150.16331466985852,181.42987482531254
LA1322,sun,low,pseudohypo,9,lambda,1.3199655598922433,1.2698350657218698,1.3719123197748972
LA1322,sun,low,pseudohypo,9,gcl,20.431282966044943,19.99378133741474,20.865589250400358
LA1322,sun,low,pseudohypo,9,fgmax,0.06734712001328544,0.05774244729855579,0.07858565812777711
LA1322,sun,high,pseudohypo,10,tau,228.0501740789427,207.60541154043528,250.85474842498817
LA1322,sun,high,pseudohypo,10,lambda,1.4589443155386366,1.4045437556651659,1.515376668677697
LA1322,sun,high,pseudohypo,10,gcl,20.431282966044943,19.99378133741474,20.865589250400358
LA1322,sun,high,pseudohypo,10,fgmax,0.14402257487774994,0.12507912732602353,0.1651382274850576
LA1358,shade,low,amphi,9,tau,130.31610205939,116.98972804909086,145.0611042525446
LA1358,shade,low,amphi,9,lambda,1.1137409209101445,1.0676171741700933,1.164146745392638
LA1358,shade,low,amphi,9,gcl,17.597200352318577,17.149105264331848,18.043785810489847
LA1358,shade,low,amphi,9,fgmax,0.06399138674874069,0.054476003463405996,0.0753981186914965
LA1358,shade,high,amphi,8,tau,180.12024764884762,161.7787816477,200.50427476651788
LA1358,shade,high,amphi,8,lambda,1.2310842929561878,1.180195726193607,1.285838878283472
LA1358,shade,high,amphi,8,gcl,17.597200352318577,17.149105264331848,18.043785810489847
LA1358,shade,high,amphi,8,fgmax,0.13729232509586875,0.1185126972415829,0.1594716568424233
LA1358,shade,low,pseudohypo,9,tau,131.9595993456968,118.2796331645975,146.98901721387716
LA1358,shade,low,pseudohypo,9,lambda,1.0914539583602714,1.0462914827893341,1.1385702817021794
LA1358,shade,low,pseudohypo,9,gcl,16.569579086940657,16.149548889663993,16.98410947622842
LA1358,shade,low,pseudohypo,9,fgmax,0.07767831784034634,0.0662901903684778,0.09138434743108878
LA1358,shade,high,pseudohypo,8,tau,182.473619116537,163.6160943397438,203.32852048589632
LA1358,shade,high,pseudohypo,8,lambda,1.2060627749740989,1.1576793274378607,1.2583068010511673
LA1358,shade,high,pseudohypo,8,gcl,16.569579086940657,16.149548889663993,16.98410947622842
LA1358,shade,high,pseudohypo,8,fgmax,0.16397829295213365,0.1419239079266673,0.18983885166017733
LA1358,sun,low,amphi,8,tau,130.56142368246748,116.77803525268583,144.91996695171312
LA1358,sun,low,amphi,8,lambda,1.2132160542209873,1.1630007266037374,1.2670754341386337
LA1358,sun,low,amphi,8,gcl,19.71390207600983,19.230384803155722,20.201449040751154
LA1358,sun,low,amphi,8,fgmax,0.04914231389383942,0.04172459064988118,0.0579547667514921
LA1358,sun,high,amphi,10,tau,180.53366254111873,161.41082025199074,200.55883400754368
LA1358,sun,high,amphi,10,lambda,1.3408393865387838,1.2856895528492098,1.399559742626109
LA1358,sun,high,amphi,10,gcl,19.71390207600983,19.230384803155722,20.201449040751154
LA1358,sun,high,amphi,10,fgmax,0.10733080722456913,0.09189936141602383,0.1253489320900088
LA1358,sun,low,pseudohypo,8,tau,132.2306111554707,118.23069416232406,146.87048729268466
LA1358,sun,low,pseudohypo,8,lambda,1.1885316964940118,1.139100210940926,1.2402131968969246
LA1358,sun,low,pseudohypo,8,gcl,18.567110670319646,18.105291754660712,19.035128902754234
LA1358,sun,low,pseudohypo,8,fgmax,0.059866742196719565,0.0509272381536668,0.07064308962020581
LA1358,sun,high,pseudohypo,10,tau,182.87616741290412,163.5694230810882,203.58627638803563
LA1358,sun,high,pseudohypo,10,lambda,1.313793858633056,1.2608532994807944,1.3702226969540852
LA1358,sun,high,pseudohypo,10,gcl,18.567110670319646,18.105291754660712,19.035128902754234
LA1358,sun,high,pseudohypo,10,fgmax,0.1291991110832907,0.11067146434385115,0.15053929936583665
LA1360,sun,low,amphi,9,tau,131.5231226037921,118.7489249675574,145.45540844710098
LA1360,sun,low,amphi,9,lambda,1.1988936924518787,1.1504728915487858,1.2466264628508414
LA1360,sun,low,amphi,9,gcl,20.282339915177744,19.842545876054043,20.73811683030412
LA1360,sun,low,amphi,9,fgmax,0.060505078991215856,0.05164888095082449,0.0707336031783956
LA1360,sun,high,amphi,9,tau,181.71136709879227,164.21433877014667,200.7713207516014
LA1360,sun,high,amphi,9,lambda,1.325207079898135,1.2716335997262116,1.3779172075876862
LA1360,sun,high,amphi,9,gcl,20.282339915177744,19.842545876054043,20.73811683030412
LA1360,sun,high,amphi,9,fgmax,0.13036889253687348,0.1121106544850155,0.1509443792655633
LA1360,sun,low,pseudohypo,9,tau,133.09555950515923,120.35413118176443,146.9387145465246
LA1360,sun,low,pseudohypo,9,lambda,1.174404952938338,1.1262851880254772,1.2220959188851706
LA1360,sun,low,pseudohypo,9,gcl,19.10156642557483,18.685318212044304,19.536005371255953
LA1360,sun,low,pseudohypo,9,fgmax,0.07347197700972528,0.0626933233314168,0.08608024877980607
LA1360,sun,high,pseudohypo,9,tau,184.07613734730913,166.4697579453122,203.25075551380567
LA1360,sun,high,pseudohypo,9,lambda,1.2977913458854655,1.2457868925415503,1.3495833269001885
LA1360,sun,high,pseudohypo,9,gcl,19.10156642557483,18.685318212044304,19.536005371255953
LA1360,sun,high,pseudohypo,9,fgmax,0.1558436935684384,0.13480835304267247,0.17978980647788967
LA1360,shade,low,amphi,10,tau,131.17211885700004,118.42832509840612,145.2093295375408
LA1360,shade,low,amphi,10,lambda,1.100581719828833,1.0550195697875353,1.1430692590515261
LA1360,shade,low,amphi,10,gcl,18.0971643997208,17.716525764010772,18.503014125892616
LA1360,shade,low,amphi,10,fgmax,0.07837493696694088,0.0673520353919954,0.09173045798951483
LA1360,shade,high,amphi,10,tau,181.32585817473222,163.61264399000672,201.0042834563547
LA1360,shade,high,amphi,10,lambda,1.21641644103265,1.1664640609406998,1.2632638216553174
LA1360,shade,high,amphi,10,gcl,18.0971643997208,17.716525764010772,18.503014125892616
LA1360,shade,high,amphi,10,fgmax,0.16524404139937696,0.14358686703647944,0.1905904102306837
LA1360,shade,low,pseudohypo,10,tau,132.87289546046244,120.18245184880863,146.88714422549253
LA1360,shade,low,pseudohypo,10,lambda,1.0780045784257353,1.0333349450882536,1.1194952939504605
LA1360,shade,low,pseudohypo,10,gcl,17.039872866718337,16.671925040923284,17.420848315830042
LA1360,shade,low,pseudohypo,10,fgmax,0.09484082990965921,0.08159937912320633,0.11084424204157185
LA1360,shade,high,pseudohypo,10,tau,183.70750650008088,165.9114225140535,203.14257359056413
LA1360,shade,high,pseudohypo,10,lambda,1.191891376674253,1.1435182946741906,1.237397933328018
LA1360,shade,high,pseudohypo,10,gcl,17.039872866718337,16.671925040923284,17.420848315830042
LA1360,shade,high,pseudohypo,10,fgmax,0.19615779486097554,0.17123472692562555,0.22540737728064966
LA1364,shade,low,amphi,10,tau,146.53339330247468,131.3693649171727,163.4972367885384
LA1364,shade,low,amphi,10,lambda,1.175895336809824,1.126305061610948,1.2283625639672415
LA1364,shade,low,amphi,10,gcl,17.456914207039908,17.014749920848846,17.898052393596082
LA1364,shade,low,amphi,10,fgmax,0.07143105540772478,0.060355636071279965,0.08433530810698389
LA1364,shade,high,amphi,10,tau,202.62930804397396,181.26463834213442,225.77004013384024
LA1364,shade,high,amphi,10,lambda,1.299421803777448,1.2441758669921748,1.3557078345241511
LA1364,shade,high,amphi,10,gcl,17.456914207039908,17.014749920848846,17.898052393596082
LA1364,shade,high,amphi,10,fgmax,0.15181825057212764,0.12993468925881604,0.1763222847829759
LA1364,shade,low,pseudohypo,10,tau,148.6500353934539,133.05228615044246,165.88279148813973
LA1364,shade,low,pseudohypo,10,lambda,1.1521215341895124,1.102028567169185,1.2022664374214154
LA1364,shade,low,pseudohypo,10,gcl,16.437771257348185,16.023994582470518,16.843840798007324
LA1364,shade,low,pseudohypo,10,fgmax,0.08676165528468854,0.07348103675866027,0.1015003721482332
LA1364,shade,high,pseudohypo,10,tau,205.39558243484797,183.8956937123717,228.90896482964064
LA1364,shade,high,pseudohypo,10,lambda,1.2737790156195032,1.2189867805185919,1.3278946093385282
LA1364,shade,high,pseudohypo,10,gcl,16.437771257348185,16.023994582470518,16.843840798007324
LA1364,shade,high,pseudohypo,10,fgmax,0.18106808489219736,0.1556039151168117,0.20849281441284712
LA1364,sun,low,amphi,5,tau,146.74500206993696,131.33721929145636,164.114419558757
LA1364,sun,low,amphi,5,lambda,1.2804458037510702,1.2285126788003489,1.3379549832316653
LA1364,sun,low,amphi,5,gcl,19.566180759658224,19.055259399751527,20.05364684511594
LA1364,sun,low,amphi,5,fgmax,0.05507399261458529,0.04657172607792877,0.06502847236666766
LA1364,sun,high,amphi,7,tau,202.86124331939575,181.71079367264787,226.16814281810613
LA1364,sun,high,amphi,7,lambda,1.4154363761801927,1.3580588266056377,1.4782308192338016
LA1364,sun,high,amphi,7,gcl,19.566180759658224,19.055259399751527,20.05364684511594
LA1364,sun,high,amphi,7,fgmax,0.11938389481153083,0.10200842924219664,0.13923633349528255
LA1364,sun,low,pseudohypo,7,tau,148.74548578329836,132.98395581557776,166.41861838136086
LA1364,sun,low,pseudohypo,7,lambda,1.2548932150368621,1.202129584057288,1.3110824593839656
LA1364,sun,low,pseudohypo,7,gcl,18.420769339759588,17.94608445450783,18.879575893555828
LA1364,sun,low,pseudohypo,7,fgmax,0.06706797187128351,0.05659953002190895,0.07886185043855552
LA1364,sun,high,pseudohypo,8,tau,205.5722197371414,184.05254503306872,229.50683968190705
LA1364,sun,high,pseudohypo,8,lambda,1.38710937181323,1.3290172627883874,1.4484957996162005
LA1364,sun,high,pseudohypo,8,gcl,18.420769339759588,17.94608445450783,18.879575893555828
LA1364,sun,high,pseudohypo,8,fgmax,0.14341590707273955,0.1223001341414117,0.16581656600659325
LA1589,shade,low,amphi,10,tau,106.02229126525164,95.67607488540885,116.19767161482154
LA1589,shade,low,amphi,10,lambda,1.0834848403626116,1.0380246816745917,1.123092236107423
LA1589,shade,low,amphi,10,gcl,18.11628949791398,17.72153228803208,18.514592770468088
LA1589,shade,low,amphi,10,fgmax,0.0701510612351097,0.059775706068536716,0.0821293227195909
LA1589,shade,high,amphi,10,tau,146.75228693585075,132.46117279795772,160.79170098507635
LA1589,shade,high,amphi,10,lambda,1.1971112434980529,1.1485786051049012,1.2420956230271583
LA1589,shade,high,amphi,10,gcl,18.11628949791398,17.72153228803208,18.514592770468088
LA1589,shade,high,amphi,10,fgmax,0.149630042459477,0.1292091804408919,0.1724314578874107
LA1589,shade,low,pseudohypo,10,tau,107.39065416778881,96.97654240951371,117.77701169321422
LA1589,shade,low,pseudohypo,10,lambda,1.0615334602120523,1.0171465401766475,1.0997586955756609
LA1589,shade,low,pseudohypo,10,gcl,17.0578727120257,16.6822547858077,17.440465436326896
LA1589,shade,low,pseudohypo,10,fgmax,0.08511541010166568,0.07265588284542965,0.09899893961615117
LA1589,shade,high,pseudohypo,10,tau,148.53941554605694,134.42690963586355,162.83464141550363
LA1589,shade,high,pseudohypo,10,lambda,1.1730062013783622,1.1251776455027889,1.2161828829014647
LA1589,shade,high,pseudohypo,10,gcl,17.0578727120257,16.6822547858077,17.440465436326896
LA1589,shade,high,pseudohypo,10,fgmax,0.17807754643876167,0.1545662028913536,0.20422748449509054
LA1589,sun,low,amphi,6,tau,106.1560691733878,95.73309976361918,116.4598441045833
LA1589,sun,low,amphi,6,lambda,1.1799023420701946,1.1310772453800704,1.2244276379490417
LA1589,sun,low,amphi,6,gcl,20.301109256861412,19.852781635771965,20.760313466944684
LA1589,sun,low,amphi,6,fgmax,0.05406027462164859,0.04591038617267276,0.0634638611717164
LA1589,sun,high,amphi,9,tau,146.78705657350363,132.67504812583243,161.10287088226977
LA1589,sun,high,amphi,9,lambda,1.30355137038176,1.2519400090485788,1.3521209512879824
LA1589,sun,high,amphi,9,gcl,20.301109256861412,19.852781635771965,20.760313466944684
LA1589,sun,high,amphi,9,fgmax,0.11744836428169379,0.10100361475474368,0.13598915592812907
LA1589,sun,low,pseudohypo,6,tau,107.48924334379268,97.18947074773688,118.09030715645012
LA1589,sun,low,pseudohypo,6,lambda,1.155653624641021,1.108295610403626,1.1990526022041617
LA1589,sun,low,pseudohypo,6,gcl,19.12024111192361,18.693557709204146,19.55309176109247
LA1589,sun,low,pseudohypo,6,fgmax,0.06579948381908621,0.05604055653978984,0.07685000499142304
LA1589,sun,high,pseudohypo,9,tau,148.67964194322482,134.53563844988267,163.31070313699485
LA1589,sun,high,pseudohypo,9,lambda,1.277264470149265,1.2249883727997628,1.3248548501882238
LA1589,sun,high,pseudohypo,9,gcl,19.12024111192361,18.693557709204146,19.55309176109247
LA1589,sun,high,pseudohypo,9,fgmax,0.14091689228571844,0.12150104713820557,0.1623384591782483
LA1777,shade,low,amphi,9,tau,120.613156185388,108.44174697195335,134.32356678513156
LA1777,shade,low,amphi,9,lambda,1.0571024430105795,1.0142781131260994,1.1025570478991786
LA1777,shade,low,amphi,9,gcl,16.220243023043118,15.828812841723538,16.62885040904443
LA1777,shade,low,amphi,9,fgmax,0.04077317185735498,0.034234065035403764,0.04863851819132509
LA1777,shade,high,amphi,10,tau,166.75130223560768,149.83397024356412,185.89849989619344
LA1777,shade,high,amphi,10,lambda,1.1686549640652135,1.1205318179577595,1.2187373013147202
LA1777,shade,high,amphi,10,gcl,16.220243023043118,15.828812841723538,16.62885040904443
LA1777,shade,high,amphi,10,fgmax,0.09003098591122377,0.07647074016717388,0.10648562394605326
LA1777,shade,low,pseudohypo,9,tau,122.19318712557023,109.87752958137983,135.8690226760127
LA1777,shade,low,pseudohypo,9,lambda,1.035534929641433,0.9931446097200016,1.08006040287748
LA1777,shade,low,pseudohypo,9,gcl,15.275238695771735,14.89348164511862,15.65535338245035
LA1777,shade,low,pseudohypo,9,fgmax,0.04976934417787778,0.041966732038572985,0.05913364818734765
LA1777,shade,high,pseudohypo,10,tau,168.93242984932775,151.83134058964743,188.1765444950589
LA1777,shade,high,pseudohypo,10,lambda,1.1448286604629847,1.0975588145457074,1.1935906386946806
LA1777,shade,high,pseudohypo,10,gcl,15.275238695771735,14.89348164511862,15.65535338245035
LA1777,shade,high,pseudohypo,10,fgmax,0.1087239431071207,0.09286931839482576,0.12778446174829364
LA1777,sun,low,amphi,9,tau,120.80788919858368,108.52095581166517,134.5769729930038
LA1777,sun,low,amphi,9,lambda,1.151726029149425,1.1032916765498086,1.2009402807492635
LA1777,sun,low,amphi,9,gcl,18.177524905153867,17.733793590514463,18.638692953434767
LA1777,sun,low,amphi,9,fgmax,0.031149172642716893,0.026017225308290336,0.037232160498112
LA1777,sun,high,amphi,10,tau,167.02321697580578,150.1004490671067,186.2079041986606
LA1777,sun,high,amphi,10,lambda,1.2727631086138225,1.2194915650675806,1.329472764157333
LA1777,sun,high,amphi,10,gcl,18.177524905153867,17.733793590514463,18.638692953434767
LA1777,sun,high,amphi,10,fgmax,0.06967589545675223,0.05876818149197235,0.08247112185946927
LA1777,sun,high,pseudohypo,10,tau,169.24631112335186,151.94079099964816,188.67092627301912
LA1777,sun,high,pseudohypo,10,lambda,1.2465212218345663,1.1954096793751872,1.299696140249732
LA1777,sun,high,pseudohypo,10,gcl,17.12046974562766,16.696297987317447,17.548878641499595
LA1777,sun,high,pseudohypo,10,fgmax,0.08456432322923091,0.07150215000493962,0.09982189395832329
LA1777,sun,low,pseudohypo,7,tau,122.40164131766996,110.03963617733297,136.4747547962004
LA1777,sun,low,pseudohypo,7,lambda,1.127899482265119,1.0815848591195283,1.1757752702009383
LA1777,sun,low,pseudohypo,7,gcl,17.12046974562766,16.696297987317447,17.548878641499595
LA1777,sun,low,pseudohypo,7,fgmax,0.038091772667617145,0.03192017171278026,0.045520064558212926
LA1782,sun,low,amphi,8,tau,130.2963274450826,117.44777189123833,144.9627885311377
LA1782,sun,low,amphi,8,lambda,1.2405115148827925,1.1919828241761412,1.2959881133623028
LA1782,sun,low,amphi,8,gcl,18.045459231338647,17.593553405149734,18.48990880081394
LA1782,sun,low,amphi,8,fgmax,0.05396387467666512,0.045729194377467204,0.06333343911530775
LA1782,sun,high,amphi,10,tau,180.04002677913422,162.29008025696237,201.18474772882388
LA1782,sun,high,amphi,10,lambda,1.371448812878101,1.3171468352372102,1.4319378863236327
LA1782,sun,high,amphi,10,gcl,18.045459231338647,17.593553405149734,18.48990880081394
LA1782,sun,high,amphi,10,fgmax,0.11717389740036994,0.10039473172837429,0.13579724319921913
LA1782,sun,low,pseudohypo,8,tau,131.90006401037758,118.70956326253217,146.79940499071878
LA1782,sun,low,pseudohypo,8,lambda,1.215103557189265,1.1670630971656142,1.2695138570835385
LA1782,sun,low,pseudohypo,8,gcl,16.997440646219303,16.576712735217907,17.404843268882537
LA1782,sun,low,pseudohypo,8,fgmax,0.06569307767918488,0.05570541085904046,0.07689540306753657
LA1782,sun,high,pseudohypo,10,tau,182.3384799944645,164.12230531255946,203.76171654653663
LA1782,sun,high,pseudohypo,10,lambda,1.3433728175424637,1.2897583585920152,1.4035655921836105
LA1782,sun,high,pseudohypo,10,gcl,16.997440646219303,16.576712735217907,17.404843268882537
LA1782,sun,high,pseudohypo,10,fgmax,0.14055448537583967,0.12111311492292848,0.16246636219784497
LA1782,shade,low,amphi,10,tau,129.9153162707088,116.92572667170258,144.43837147317348
LA1782,shade,low,amphi,10,lambda,1.1390582412895751,1.095461325926006,1.1889159850344126
LA1782,shade,low,amphi,10,gcl,16.10217999918091,15.706645381788283,16.495356798452505
LA1782,shade,low,amphi,10,fgmax,0.06998156833943907,0.05910057647601874,0.08203728471054166
LA1782,shade,high,amphi,10,tau,179.7118239522914,161.85616186634638,199.6159506248484
LA1782,shade,high,amphi,10,lambda,1.2590613278362137,1.208977736146369,1.3148363905665066
LA1782,shade,high,amphi,10,gcl,16.10217999918091,15.706645381788283,16.495356798452505
LA1782,shade,high,amphi,10,fgmax,0.14916211219508055,0.12793714823360858,0.1716856220446173
LA1782,shade,low,pseudohypo,10,tau,131.65001015284375,118.25899783014981,146.72489016842803
LA1782,shade,low,pseudohypo,10,lambda,1.1156090498487337,1.0719607958879556,1.1651605555091935
LA1782,shade,low,pseudohypo,10,gcl,15.16682182566359,14.787712582494823,15.525881290078622
LA1782,shade,low,pseudohypo,10,fgmax,0.08482517495026995,0.07205905173995444,0.09916414904318825
LA1782,shade,high,pseudohypo,10,tau,182.08361522158333,164.05434389031356,202.85370230346456
LA1782,shade,high,pseudohypo,10,lambda,1.2333095031978694,1.1839271168137244,1.2882442278480897
LA1782,shade,high,pseudohypo,10,gcl,15.16682182566359,14.787712582494823,15.525881290078622
LA1782,shade,high,pseudohypo,10,fgmax,0.17753287875291593,0.1533841124718289,0.20401317390917073
LA2133,shade,low,amphi,9,tau,150.94385151355928,137.60636222311945,165.91720099958735
LA2133,shade,low,amphi,9,lambda,1.2388991151311346,1.194088777330041,1.2889248221390526
LA2133,shade,low,amphi,9,gcl,18.469487109791398,18.055570577990352,18.89227510430561
LA2133,shade,low,amphi,9,fgmax,0.07187112149434033,0.061830803050898324,0.08439068562169504
LA2133,shade,high,amphi,10,tau,208.7348126122474,190.63848021144025,229.29211157533283
LA2133,shade,high,amphi,10,lambda,1.3697388523467904,1.3206906506611182,1.4238897691633479
LA2133,shade,high,amphi,10,gcl,18.469487109791398,18.055570577990352,18.89227510430561
LA2133,shade,high,amphi,10,fgmax,0.15279107158179978,0.13292402236551193,0.1763897708332976
LA2133,shade,low,pseudohypo,9,tau,153.0277629900275,139.336882542028,168.70853699403426
LA2133,shade,low,pseudohypo,9,lambda,1.2140827466101625,1.167990782435478,1.2638996655807666
LA2133,shade,low,pseudohypo,9,gcl,17.39060151543982,16.99603637908353,17.795473425595798
LA2133,shade,low,pseudohypo,9,fgmax,0.08711031407824732,0.07492188973136965,0.1019468419971793
LA2133,shade,high,pseudohypo,10,tau,211.7306547639974,192.92859411609146,232.71806086394142
LA2133,shade,high,pseudohypo,10,lambda,1.3423210793659819,1.2912179995607167,1.3944453496843694
LA2133,shade,high,pseudohypo,10,gcl,17.39060151543982,16.99603637908353,17.795473425595798
LA2133,shade,high,pseudohypo,10,fgmax,0.18180486506504828,0.15911696767114875,0.20896801026929332
LA2133,sun,high,amphi,11,tau,209.3209415442862,190.44528633685385,230.09775283318277
